start,end
13034552303,788309785
13034552303,7588219677
5802261793,3686944404
5802261793,1258080288
5802261793,1457627818
5802261793,4214842895
5802261793,24000444768
5802261793,4087323732
5802261793,1015527191
5802261793,1228552613
5802261793,7372387011
5802261793,8429625900
5802261793,3670044608
9210286691,9744219134
9497553314,9744219134
38646076611,9744219134
1952889380,9744219134
34167553663,9744219134
4857515822,9744219134
1575498040,9744219134
31770474786,9744219134
4241122505,9744219134
33777153580,9744219134
12064941771,5977847675
12064941771,4328569164
12064941771,585681948
12064941771,470176206
12064941771,496299097
12064941771,500774939
12064941771,33861713876
12064941771,2165124541
12064941771,33226985020
12064941771,19079756802
7086342964,3154864396
7086342964,4341755214
7086342964,1479594612
7086342964,5859452498
7086342964,1735364723
7086342964,5647156372
7086342964,5390385692
7086342964,3088750000
7086342964,4065916947
7086342964,4186931717
7086342964,3677418188
7086342964,4234300999
13034552303,3481927064
13034552303,2093407700
13034552303,9366553998
13034552303,7994460592
13034552303,9933208454
39467349204,11704282717
5802261793,5537861082
5802261793,9442293560
5802261793,7563010651
5802261793,2130097403
5802261793,5897027169
5802261793,2124655488
5802261793,2933056034
5802261793,3275738675
34223659337,9744219134
37594963357,9744219134
31823218078,9744219134
5983635087,9744219134
7712368253,9744219134
15370916125,9744219134
12064941771,5665540839
12064941771,6335235279
12064941771,2189979021
12064941771,24834759367
12064941771,35098054204
12064941771,3123338860
13034552303,16443200173
13034552303,9374455230
13034552303,10494258145
13034552303,9031748254
13034552303,9312143389
13034552303,8459162967
13034552303,12138077010
13034552303,1173103385
2057637895,11704282717
39705533847,11704282717
23170641298,11704282717
14924269722,11704282717
39149806268,11704282717
1377073670,11704282717
5802261793,3089630268
5802261793,7204132042
5802261793,8025759918
5802261793,2271090084
5802261793,1787956922
5802261793,4489926974
5802261793,3500978073
8423300041,9744219134
28009778205,9744219134
4869986467,9744219134
21897847528,9744219134
10434715793,9744219134
21505549113,9744219134
2270564906,9744219134
4229606143,9744219134
12064941771,9288379520
12064941771,10690544702
12064941771,11436369439
12064941771,6843130337
12064941771,4708222028
12064941771,34864426836
12064941771,16421281435
12064941771,13354910613
13034552303,13119663383
13034552303,1144315278
13034552303,8673052648
13034552303,1290299513
13034552303,13579848143
13034552303,13276555834
13034552303,8222557342
13034552303,3006582379
3987117733,11704282717
38921115152,11704282717
2119154600,11704282717
3177540279,11704282717
33124506975,11704282717
8885719764,11704282717
6212813451,11704282717
8926694466,11704282717
10598888036,11704282717
9010765410,11704282717
3533508806,11704282717
5802261793,1431510109
5802261793,5795094610
5802261793,4094028835
5802261793,4150204423
5802261793,3666729941
5802261793,3634544867
5802261793,2979764974
5802261793,3049466701
5802261793,2435046580
5802261793,2252410603
5802261793,2115378707
5802261793,1332437160
34600851091,9744219134
976667866,9744219134
36603552973,9744219134
35646984215,9744219134
9744219134,8219718671
9744219134,8937725429
9744219134,6304820467
9744219134,37496055178
9744219134,37282403827
9744219134,31335839695
9744219134,3939694919
12064941771,8400873280
12064941771,363702892
12064941771,14064477487
12064941771,8768086631
12064941771,1425309263
12064941771,5879752385
12064941771,8476248601
12064941771,1172202353
12064941771,1120007956
12064941771,9239700508
12064941771,1580901088
12064941771,32992937439
13034552303,13682681093
13034552303,3137060476
13034552303,6776372855
13034552303,1810162427
13034552303,13264265027
13034552303,10683932708
13034552303,7654468804
13034552303,12377046749
13034552303,12894555536
24852532462,11704282717
5350873629,11704282717
24754759858,11704282717
1978758263,11704282717
3619244922,11704282717
8673160140,11704282717
9744219134,40142928927
9744219134,2883726601
9744219134,22663321947
9744219134,6674775009
9744219134,10091605474
12064941771,1580866084
12064941771,6252670732
12064941771,12731285816
12064941771,8025763496
12064941771,28837848671
12064941771,1917949204
12064941771,12795206254
13034552303,13063697948
13034552303,4878731325
13034552303,9742184534
13034552303,13108145065
13034552303,4156917917
13034552303,8123070555
13034552303,5384672209
6129672906,11704282717
28804930417,11704282717
18089728946,11704282717
2345596015,11704282717
29097838767,11704282717
31934461913,11704282717
32164289190,11704282717
9240524653,11704282717
9744219134,2947531756
9744219134,31588168408
9744219134,8550241534
9744219134,1452956814
9744219134,4567438381
9744219134,1681996933
9744219134,3212224411
9744219134,6674731742
12064941771,8985277960
12064941771,448896290
12064941771,33222172892
12064941771,1360912993
12064941771,593844983
12064941771,18341054244
13034552303,718628258
13034552303,3553366166
13034552303,3019330080
13034552303,5579865368
13034552303,5523518297
13034552303,4199272248
3144724770,11704282717
31296832580,11704282717
9744219134,37871154882
9744219134,5761319084
9744219134,579374753
9744219134,27476008398
9744219134,24904397051
12064941771,7964800966
12064941771,8980244343
12064941771,10333230972
12064941771,1365262561
12064941771,411090529
13314822046,11704282717
30113582631,11704282717
2961517354,11704282717
5869176852,11704282717
9965094482,11704282717
19059895760,11704282717
14085046311,11704282717
9311426108,11704282717
14000141183,11704282717
26419337314,11704282717
7880443943,11704282717
9744219134,32737010850
9744219134,33443132818
9744219134,4445264406
9744219134,8217533843
9744219134,5463345647
9744219134,6745751219
9744219134,2194695
9744219134,4766563001
12064941771,15280044171
12064941771,1680103493
12064941771,3998213810
12064941771,1944584337
12064941771,2240418867
12064941771,6257472297
12064941771,7979778702
2535201704,7589823431
40384414061,7546113177
19468555220,11704282717
7049980542,11704282717
3901226536,11704282717
591114537,11704282717
13580068590,11704282717
3029262457,11704282717
3435491315,11704282717
9744219134,39183733106
9744219134,8159590854
9744219134,3026587069
9744219134,6686716085
9744219134,9074740202
9744219134,29589387287
9744219134,39700761970
9744219134,6926169038
9744219134,39901859586
12064941771,1417175351
12064941771,1964120897
12064941771,2360449461
12064941771,29914776931
12064941771,2223799676
12064941771,7928789436
12064941771,6223976568
12064941771,2369683455
903186390,7589823431
39519584962,7589823431
38753931209,7589823431
34006308413,7589823431
21989919079,7589823431
712931095,7589823431
4656170908,7589823431
38470760838,7589823431
20892194416,7546113177
2046042701,7546113177
37826567075,7546113177
13580068590,7546113177
16241757235,7546113177
6061210504,7546113177
19344331991,7546113177
2203172954,7546113177
2010539198,11704282717
1519714992,11704282717
13479715524,11704282717
9734464248,11704282717
3552392701,11704282717
19477312050,11704282717
1642160764,11704282717
7057940475,11704282717
1310113572,11704282717
9744219134,36610563893
9744219134,39146595900
9744219134,28697282569
9744219134,30737137960
9744219134,38276789897
9744219134,39381073631
12064941771,3998115220
12064941771,4044278493
12064941771,1928198467
12064941771,32593740342
12064941771,978082837
12064941771,1429659955
12064941771,22690261736
7489295590,7589823431
9297508509,7589823431
378311588,7589823431
33231406509,7589823431
1814276346,7589823431
7128911371,7589823431
10706005294,7589823431
29632858627,7589823431
1015335314,7589823431
656373391,7546113177
2202967767,7546113177
6165954452,7546113177
4458242129,7546113177
12333870045,7546113177
8668439809,7546113177
10613131084,7546113177
1488364408,11704282717
7465702078,11704282717
5392920556,11704282717
2349443399,11704282717
3035444217,11704282717
4189846299,11704282717
9744219134,621147312
9744219134,32665148179
9744219134,35952603854
9744219134,5050317427
9744219134,27867905086
9744219134,4089078149
9744219134,9247671663
9744219134,1460683075
9744219134,30876427915
12064941771,2136926643
12064941771,31285769345
12064941771,2065370404
12064941771,3068121736
12064941771,12775827494
12064941771,33164744359
12064941771,10444621111
7909900781,7589823431
34579388330,7589823431
35212013908,7589823431
35537074312,7589823431
2689741675,7589823431
10982618395,7589823431
34817874173,7589823431
4099620724,7589823431
32012178753,7589823431
11345141259,7546113177
11100298431,7546113177
9198333447,7546113177
36979807466,8994877307
6764057455,11704282717
17306112259,11704282717
4156752241,11704282717
6118818849,11704282717
7290619198,11704282717
15873390085,11704282717
9744219134,2460707519
9744219134,35135544447
9744219134,9210286691
9744219134,38646076611
9744219134,5531255709
9744219134,36659856252
12064941771,1037687281
12064941771,1321674384
12064941771,8177652013
12064941771,777814112
12064941771,1984286482
12064941771,10667502338
12064941771,1719604556
12155398987,7589823431
6929120730,7589823431
8451634471,7589823431
1358966860,7589823431
12399044682,7589823431
285368437,7589823431
13684479442,7589823431
12151354489,7589823431
3501167512,7546113177
4188392661,7546113177
1953307762,8994877307
1159143228,8994877307
8307596776,8994877307
1835985898,8994877307
34738026829,8994877307
2309436241,11704282717
1507029769,11704282717
7019092995,11704282717
4286557792,11704282717
9744219134,4857515822
9744219134,1575498040
9744219134,31770474786
9744219134,4241122505
9744219134,1580074289
12064941771,26231261435
12064941771,3968305850
12064941771,28416445772
12064941771,9401249620
12064941771,9360016548
12064941771,5369772300
12064941771,32414680510
31099414010,7589823431
4043622091,7589823431
1480999065,7589823431
2066918015,7589823431
3276329919,7589823431
7761951501,7589823431
4552928310,7589823431
1827054042,7589823431
1472234764,7589823431
6410900688,7589823431
17422636362,7589823431
3494213952,7546113177
8718825237,7546113177
4341254207,7546113177
3180255400,7546113177
5402495079,7546113177
7235829698,7546113177
5970379344,7546113177
4227170466,7546113177
21026379793,8994877307
39933094331,8994877307
33772656554,8994877307
22123678892,8994877307
1620255857,8994877307
1602968546,8994877307
1611988169,8994877307
3434130972,8994877307
12125817313,8994877307
31698084243,8994877307
3007278878,11704282717
13706918135,11704282717
1605661332,11704282717
13811900068,11704282717
13787532928,11704282717
1573624289,11704282717
2288280057,11704282717
1607821547,11704282717
13709187530,11704282717
3134316925,11704282717
4002816932,11704282717
9744219134,34167553663
9744219134,31823218078
9744219134,7712368253
9744219134,1466465059
9744219134,28009778205
9744219134,4869986467
14719649402,7589823431
1537550783,7589823431
6218206893,7589823431
1793407167,7589823431
31557032947,7589823431
5606631998,7589823431
15928135836,7589823431
29097668869,7589823431
5622587274,6935924632
5644571807,7546113177
2213239926,7546113177
2881266231,7546113177
6513311669,7546113177
7658858959,7546113177
2983112233,7546113177
1559943293,7546113177
4212970522,7546113177
24852021488,8994877307
37553633569,8994877307
4215068350,8994877307
15983931763,8994877307
9527331230,8994877307
7498712590,8994877307
8156929045,8994877307
1710928871,8994877307
2256163718,8994877307
2112296957,8994877307
680731844,8994877307
9218419465,11704282717
7440936573,11704282717
7548656435,11704282717
12965957956,11704282717
1474791879,11704282717
10175492589,11704282717
2946847092,11704282717
8634124028,11704282717
8563834298,11704282717
9744219134,2270564906
9744219134,4229606143
9744219134,1455204354
9744219134,799950200
9744219134,2052542586
9744219134,766155114
9744219134,1423580689
9744219134,35646984215
9744219134,32555488860
9744219134,13951198330
9744219134,3014531001
9744219134,2043333316
5755081406,7589823431
4476855393,7589823431
28645779915,7589823431
24783917488,7589823431
4563511180,7589823431
3615481012,7589823431
40187339606,6935924632
14754029789,6935924632
38550311898,6935924632
9293991226,6935924632
18097479230,6935924632
31470740603,6935924632
3910799692,6935924632
34707849105,6935924632
37494796410,6935924632
27718629020,6935924632
2126520048,7546113177
1761154297,7546113177
2267599134,7546113177
2946201453,7546113177
7479640251,7546113177
2592111299,7546113177
6468052458,7546113177
4644613303,7546113177
1413010887,7546113177
3481157377,8994877307
1763327857,8994877307
2989716092,8994877307
2335546195,8994877307
3633518398,8994877307
5631210744,8994877307
36794633217,8994877307
14206729260,8994877307
5401897638,8994877307
1948919536,8994877307
2030831188,11704282717
3585448946,11704282717
9236460364,11704282717
11704282717,37692475828
11704282717,14924269722
11704282717,18166171445
11704282717,39149806268
9744219134,27010003063
9744219134,4203205767
9744219134,1483156095
9744219134,35781015473
9744219134,2165723104
6729765045,7589823431
4061217753,7589823431
5465353943,7589823431
5273519408,7589823431
25254186093,7589823431
31480380724,7589823431
3455955283,7589823431
4922514025,6935924632
21252453835,6935924632
2264079181,6935924632
34874083263,6935924632
1750371319,6935924632
10493537387,6935924632
3481952675,6935924632
3608161032,7546113177
1474634067,7546113177
6479827220,7546113177
7496025797,7546113177
3973417134,7546113177
5634736653,7546113177
4453996606,7546113177
3508608922,7546113177
7546113177,40384414061
7546113177,37826567075
1746069494,8994877307
1395987993,8994877307
34667327218,8994877307
34935568154,8994877307
9994813988,8994877307
6241624854,8994877307
11847705259,8994877307
16008358722,8994877307
27041510322,8994877307
31327232589,8994877307
11704282717,38921115152
11704282717,3987117733
11704282717,2119154600
11704282717,33124506975
11704282717,8885719764
11704282717,1377073670
11704282717,2269061703
9744219134,491145332
9744219134,8268119408
9744219134,3221498268
9744219134,34099009490
9744219134,1674497240
9744219134,3501975897
9744219134,13493008427
9744219134,5936856085
6934640407,7589823431
3308311984,7589823431
9998432360,7589823431
17615945445,7589823431
5709005631,7589823431
2537171040,7589823431
20238015275,7589823431
33364727600,6935924632
29391412055,6935924632
1991232898,6935924632
3120922962,6935924632
7243583725,6935924632
1336990828,6935924632
7546113177,7964987666
7546113177,13580068590
7546113177,6008320517
7546113177,9198333447
1435305570,8994877307
3968333624,8994877307
3923237665,8994877307
3093293202,8994877307
1484194815,8994877307
1697724497,8994877307
25778285649,8994877307
11704282717,24852532462
11704282717,3619244922
11704282717,18089728946
11704282717,32164289190
11704282717,30113582631
11704282717,1398646899
11704282717,4652340101
9744219134,1386014519
3547788692,7589823431
26772156286,7589823431
3215175296,7589823431
8363082920,7589823431
13580068590,7589823431
3124077753,7589823431
3661167291,7589823431
9052388057,7589823431
5010121599,4277751279
26272473991,6935924632
6979624431,6935924632
3046536456,6935924632
7018208112,6935924632
2053302409,6935924632
9919787138,5761107992
7546113177,2203172954
7546113177,6165954452
7546113177,8668439809
7546113177,7674716519
7546113177,1618086062
7546113177,12333870045
7546113177,8143941921
7546113177,2213239926
34497243719,8994877307
1438809466,8994877307
4631407630,8994877307
4367351723,8994877307
9052981277,8994877307
11704282717,1454839223
11704282717,19059895760
11704282717,23170641298
11704282717,14000141183
11704282717,26419337314
3260463655,7589823431
24805411872,7589823431
1799760941,7589823431
2048628326,7589823431
14542181210,7589823431
4260445398,7589823431
5392920556,4277751279
13580068590,4277751279
3429830741,4277751279
22126911202,4277751279
6868038938,4277751279
7777982011,4277751279
11637446175,4277751279
1579859365,4277751279
18516423710,6935924632
2932984406,6935924632
8290424449,6935924632
4230045560,6935924632
13580068590,6935924632
7798342681,6935924632
2228628743,6935924632
9638716339,6935924632
3294544391,6935924632
11047315891,5761107992
5537528635,5761107992
16391620810,5761107992
1330541111,5761107992
5803656240,5761107992
13580068590,5761107992
13720187032,5761107992
7546113177,5630590721
7546113177,2226269644
7546113177,1428214328
7546113177,4341254207
7546113177,3180255400
7546113177,3140526039
7546113177,656373391
7546113177,3662627008
7546113177,5437488876
7546113177,4458242129
7546113177,2983112233
3434713385,8994877307
7691037502,8994877307
4039985884,8994877307
13837672145,8994877307
1549627928,8994877307
3417358397,8994877307
5697149305,8994877307
32996511310,8994877307
4649253257,8994877307
3431632626,8994877307
31534557026,8994877307
11704282717,24754759858
11704282717,19468555220
11704282717,3435491315
11704282717,7049980542
11704282717,13580068590
11704282717,7082844305
11704282717,22662052405
11704282717,1519714992
11704282717,13479715524
3909848616,7589823431
307742513,7589823431
1620329597,7589823431
4213013080,7589823431
2908616875,7589823431
23150511144,7589823431
16612274567,7589823431
8260911587,7589823431
2268922655,4277751279
8012476127,4277751279
7946433961,4277751279
6828844552,4277751279
4328411311,6935924632
13560824061,6935924632
7134413303,6935924632
466960800,6935924632
11527473145,6935924632
6868470275,5761107992
24809541270,5761107992
15381414040,5761107992
10918280712,5761107992
12643737834,5761107992
11436891287,5761107992
8289819971,5761107992
10434674623,5761107992
6816666684,5761107992
7546113177,1319242112
7546113177,1955155453
7546113177,2592111299
7546113177,7444585470
7546113177,4091527576
7546113177,3019479486
7546113177,2436232625
7546113177,1808134499
7546113177,1598212355
7546113177,7295175394
10655662907,8994877307
1749882582,8994877307
1922307851,8994877307
32744461477,8994877307
721707636,8994877307
27911195488,8994877307
5870339532,8994877307
1520720216,8994877307
4342487366,8994877307
11704282717,19477312050
11704282717,1642160764
11704282717,7057940475
11704282717,7465702078
11704282717,5392920556
4868593353,7589823431
6965059899,7589823431
2060655431,7589823431
4644511950,7589823431
7589823431,26927887
7589823431,903186390
4107899587,4277751279
5095076501,4277751279
5641365591,4277751279
1779572938,4277751279
3430708288,4277751279
4586044941,4277751279
4335631053,4277751279
1728484061,4277751279
1254277161,6935924632
10250711570,6935924632
9787193253,6935924632
8517294155,6935924632
2714805487,6935924632
5972068807,6935924632
8302793464,6935924632
2985068044,6935924632
8565266440,6935924632
10112803221,5761107992
8418292299,5761107992
8292430108,5761107992
5511461916,5761107992
6990638162,5761107992
7546113177,6268477903
7546113177,4614365068
7546113177,2267599134
7546113177,2321859521
1207638125,8994877307
4424208528,8994877307
985739907,8994877307
1552982745,8994877307
21685060386,8994877307
4898321424,8994877307
7322703077,8994877307
7372325242,8994877307
11704282717,3204398801
11704282717,17306112259
11704282717,14085046311
11704282717,5824282604
11704282717,1488364408
11704282717,13811900068
11704282717,13787532928
11704282717,1573624289
11704282717,13709187530
7589823431,4577805080
7589823431,4739589
7589823431,30895635659
7589823431,2314015687
7589823431,313280185
2537038567,4277751279
4277751279,38335877600
4277751279,2123229197
4277751279,2282596268
347944708,6935924632
4913292191,6935924632
4151890488,6935924632
360592328,6935924632
3145533670,6935924632
6815877571,6935924632
6617222770,5761107992
6140272065,5761107992
3581497251,5761107992
5526783832,5761107992
7914938598,5761107992
5408353921,5761107992
7781478343,5761107992
7728009201,5761107992
7546113177,608501612
7546113177,1559943293
7546113177,1761154297
7546113177,6132499837
7546113177,4949045328
7546113177,3881004183
7546113177,3501167512
7546113177,2946201453
2302152131,8994877307
1017364642,8994877307
3488926439,8994877307
19820232547,8994877307
1569756714,8994877307
3862940738,8994877307
11704282717,13314822046
11704282717,1809510282
11704282717,7395619171
11704282717,7548656435
11704282717,2082840609
7589823431,22081536
7589823431,25845496346
7589823431,4656170908
7589823431,38470760838
7589823431,1982217530
7589823431,9297508509
7589823431,378311588
7589823431,33231406509
7589823431,1814276346
7589823431,7128911371
4277751279,1934021555
4277751279,7700243488
4277751279,516903892
4277751279,2760986797
4277751279,2110322703
4277751279,4175300230
1340677946,6935924632
3302220926,6935924632
2022029842,6935924632
7625332664,6935924632
6044615016,6935924632
6078423648,6935924632
6913054007,6935924632
4543571449,5761107992
7199943644,5761107992
4455505396,5761107992
7049392776,5761107992
6932571541,5761107992
827104474,5761107992
4549210244,5761107992
7546113177,1994896185
7546113177,1508030219
7546113177,1693131019
7546113177,2203259746
7546113177,6468052458
7546113177,2766969842
7546113177,1413010887
8121755586,8994877307
5756750738,8994877307
9232176788,8994877307
9217617827,8994877307
2815465854,8994877307
4470797848,8994877307
11704282717,6779691095
11704282717,2442748722
11704282717,2101114864
11704282717,4057107945
11704282717,12965957956
11704282717,2288280057
11704282717,4131671452
11704282717,3117147759
7589823431,10706005294
7589823431,2202998372
7589823431,29632858627
7589823431,1015335314
7589823431,2689741675
7589823431,273307195
7589823431,6679372216
7589823431,1323255221
4277751279,14098944230
4277751279,7777982011
4277751279,2225202753
4277751279,5392920556
4277751279,13580068590
4277751279,3429830741
4277751279,22126911202
4277751279,3581231676
4277751279,6008320517
4277751279,7583240313
4277751279,6868038938
6950856631,6935924632
5844724000,6935924632
6772434124,6935924632
4435271767,6935924632
5842258615,6935924632
6935924632,5622587274
6935924632,40187339606
6935924632,14754029789
6935924632,33554748799
6935924632,1335937427
6935924632,5357398951
4806061328,5761107992
5671475614,5761107992
6765244400,5761107992
6708078394,5761107992
6372828248,5761107992
6245024843,5761107992
5653112185,5761107992
4741632832,5761107992
4636682380,5761107992
7546113177,1320803285
7546113177,3559441165
7546113177,3608161032
7546113177,1943955078
7546113177,1474634067
7546113177,4453996606
7546113177,2860193319
7546113177,6479827220
10568414494,8994877307
8994877307,1500763786
8994877307,266373780
8994877307,3155550544
8994877307,12240092024
8994877307,1248302331
8994877307,19614594098
8994877307,677277416
8994877307,2263845318
8994877307,26467906622
8994877307,1553701776
11704282717,6441598457
11704282717,3967755688
11704282717,3921014587
11704282717,9010765410
11704282717,4041266897
11704282717,4722200658
7589823431,10805359187
7589823431,32012178753
7589823431,4099620724
7589823431,26963085299
4277751279,3497168215
4277751279,11637446175
6935924632,1467248375
6935924632,38550311898
6935924632,9293991226
6935924632,31470740603
6935924632,6078423648
6935924632,18097479230
6935924632,32901781863
5356269321,5761107992
4742295695,5761107992
5764615014,5761107992
4828886278,5761107992
5761107992,4046540671
5761107992,5803656240
7546113177,5321480741
7546113177,1539402545
7546113177,7479640251
7546113177,1475850431
7546113177,6066604774
7546113177,3508608922
7546113177,5634736653
8994877307,1233622100
8994877307,32701499875
8994877307,8429300911
8994877307,1426035226
8994877307,2104125977
8994877307,1159143228
8994877307,6205670489
11704282717,4104002857
11704282717,8563834298
11704282717,4334258505
11704282717,3658210882
11704282717,4290323769
11704282717,7073483057
7589823431,204235550
7589823431,6929120730
7589823431,1358966860
7589823431,12399044682
7589823431,285368437
4277751279,1579859365
4277751279,1618086062
4277751279,8143941921
4277751279,1516695771
4277751279,3717778380
4277751279,6892262501
4277751279,5010121599
6935924632,3910799692
6935924632,34707849105
6935924632,37494796410
5761107992,1330541111
5761107992,27713372645
5761107992,13580068590
5761107992,30131427114
7546113177,7246230471
7546113177,7177641403
7546113177,6900488789
7546113177,5932781535
7546113177,7496025797
7546113177,6061210504
7546113177,6026976753
7546113177,5502594482
8994877307,2208064547
8994877307,34231012556
8994877307,6192191799
8994877307,5877390515
8994877307,1486953592
8994877307,6257739700
8994877307,1257733196
8994877307,1506015973
8994877307,3163436604
8994877307,7437291952
8994877307,2127264817
11704282717,2944290957
11704282717,6915671687
11704282717,5704071040
11704282717,3598553901
11704282717,1032942452
11704282717,8573933462
11704282717,2167317797
11704282717,5993989926
11704282717,1523750929
7589823431,12151354489
7589823431,4043622091
7589823431,1480999065
7589823431,2066918015
7589823431,3276329919
7589823431,4552928310
7589823431,1827054042
7589823431,1472234764
7589823431,6410900688
7589823431,17422636362
4277751279,4107899587
4277751279,6003914647
4277751279,4397714115
4277751279,4335631053
4277751279,5641365591
4277751279,1779572938
4277751279,5566562628
6935924632,1396701970
6935924632,25228062768
6935924632,8434891269
6935924632,27718629020
6935924632,4922514025
6935924632,21252453835
6935924632,2264079181
5761107992,15381414040
5761107992,26284712082
5761107992,24809541270
5761107992,8289819971
5761107992,5537528635
5761107992,10918280712
5761107992,11047315891
7546113177,4644613303
7546113177,4581369825
7546113177,4107343955
7546113177,4212970522
7546113177,3898060691
7546113177,4077129241
7546113177,3973417134
7546113177,4046864117
8994877307,1451302514
8994877307,1545639192
8994877307,6157889885
8994877307,21026379793
8994877307,6336340265
8994877307,2260154316
8994877307,39933094331
8994877307,21214269345
11704282717,4156752241
11704282717,12324091233
11704282717,12521547507
11704282717,2273563836
11704282717,12124878133
11704282717,2701592152
11704282717,9734464248
11704282717,7953381077
11704282717,4126528617
11704282717,6118818849
11704282717,2897725290
7589823431,14719649402
7589823431,1537550783
7589823431,6218206893
7589823431,1793407167
7589823431,31557032947
7589823431,5606631998
7589823431,15928135836
7589823431,5755081406
7589823431,4476855393
4277751279,4586044941
4277751279,3430708288
4277751279,4426291926
4277751279,1470337251
4277751279,2537038567
4277751279,2254202889
6935924632,11803215878
6935924632,5965989598
6935924632,6442918877
6935924632,1750371319
6935924632,10493537387
6935924632,5844724000
6935924632,3481952675
6935924632,33364727600
6935924632,7243583725
6935924632,1336990828
6935924632,3640089807
5761107992,11436891287
5761107992,1221294544
5761107992,9919787138
5761107992,6932571541
5761107992,6939269959
5761107992,6245024843
5761107992,7520787971
7546113177,3494213952
7546113177,2881266231
7546113177,3119096107
7546113177,2242111175
7546113177,2166771817
7546113177,2345635543
8994877307,1405510744
8994877307,22150872309
8994877307,1208819005
8994877307,648874383
8994877307,2894921074
8994877307,3157548551
11704282717,3299611652
11704282717,1000813867
11704282717,1469327800
11704282717,9658296484
11704282717,8066261853
11704282717,6889859009
11704282717,4172221055
11704282717,6897606603
11704282717,2088355899
7589823431,28645779915
7589823431,24783917488
7589823431,4563511180
7589823431,3615481012
7589823431,6729765045
7589823431,5465353943
7589823431,4061217753
7589823431,5273519408
6935924632,26272473991
6935924632,27249914681
6935924632,6979624431
6935924632,3046536456
6935924632,7018208112
6935924632,2053302409
6935924632,18516423710
6935924632,1991232898
5761107992,6530423298
5761107992,7327857777
5761107992,6254688066
5761107992,7199943644
5761107992,7212448556
5761107992,1310782392
5761107992,1992887297
5761107992,3549613903
7546113177,2275011345
7546113177,2046042701
7546113177,1669177574
7546113177,1814518800
7546113177,1397340257
7546113177,360394346
7546113177,7428799432
7546113177,4394596181
7546113177,4536952834
8994877307,5483572477
8994877307,1779713874
8994877307,11368014958
8994877307,5702468534
8994877307,2204292922
8994877307,36030693842
8994877307,6306076964
8994877307,1465478381
8994877307,39643059493
7589823431,25254186093
7589823431,31480380724
7589823431,3455955283
6935924632,8290424449
6935924632,8517294155
6935924632,13580068590
6935924632,2228628743
6935924632,4328411311
6935924632,7134413303
6935924632,4429223893
5761107992,3516193658
5761107992,5564234464
5761107992,1697203718
5761107992,5880362132
5761107992,4549210244
5761107992,4741632832
7546113177,3318535726
7546113177,3193318818
7546113177,2960341865
7546113177,2288392194
7546113177,1604470837
7546113177,7235829698
7546113177,6026386613
7546113177,2202967767
8994877307,1574630595
8994877307,506034456
8994877307,4844374707
8994877307,4876678259
8994877307,821920638
8994877307,14232094
8994877307,2972397353
8994877307,5363579216
7589823431,6934640407
7589823431,3308311984
7589823431,9998432360
7589823431,17615945445
6935924632,17460305
6935924632,1254277161
6935924632,9787193253
6935924632,10250711570
6935924632,629060275
5761107992,5893952457
5761107992,2061516529
5761107992,5903144528
5761107992,5356269321
5761107992,5326610382
5761107992,2321587180
5761107992,5734926628
8994877307,38045855221
8994877307,5586389958
8994877307,7705776840
8994877307,26076870868
8994877307,278771393
8994877307,3511722464
8994877307,1835985898
7589823431,3605064846
7589823431,5709005631
7589823431,2537171040
7589823431,3547788692
6935924632,2714805487
6935924632,3120922962
6935924632,2107124903
5761107992,5867665713
5761107992,5678091724
5761107992,5630866081
5761107992,4508219389
5761107992,4455505396
8994877307,1732521964
8994877307,31698084243
8994877307,4858252608
8994877307,1692899785
8994877307,1499728565
8994877307,3506400892
8994877307,4379824257
8994877307,421011163
7589823431,26772156286
7589823431,7936436575
7589823431,3215175296
6935924632,1392088022
6935924632,4913292191
6935924632,7928379876
6935924632,360592328
6935924632,6044615016
5761107992,3976713837
5761107992,374226877
5761107992,5511461916
5761107992,3012091747
5761107992,5733003292
8994877307,1414799741
8994877307,37553633569
8994877307,222271205
8994877307,468199762
8994877307,3484584028
9212320979,3672355541
7589823431,8363082920
7589823431,13580068590
7589823431,3661167291
7589823431,9052388057
7589823431,24805411872
7589823431,1799760941
7589823431,14542181210
6935924632,1340677946
6935924632,4435271767
6935924632,5842258615
5761107992,4846312267
5761107992,4663392760
5761107992,4733464207
5761107992,3946776191
5761107992,3646283997
5761107992,2316986983
5761107992,1432419957
8994877307,31587471595
8994877307,4819398203
8994877307,4331970701
8994877307,4080561592
8994877307,8901908046
8994877307,3998361377
8994877307,1942299214
6802985857,3672355541
2106851287,3672355541
4260945594,3672355541
6753778946,3672355541
7589823431,4260445398
7589823431,3909848616
7589823431,307742513
7589823431,1620329597
7589823431,4213013080
7589823431,2908616875
7589823431,23150511144
5761107992,1347660224
5761107992,5874436266
5761107992,5545369759
5761107992,5694177598
5761107992,2244861144
5761107992,517955927
5761107992,865831556
5761107992,4742295695
8994877307,7211773039
8994877307,8000225124
8994877307,1582899
8994877307,21550652
8994877307,6872699830
8994877307,1424224893
8994877307,1120262085
8994877307,9527331230
18261459664,3672355541
1647861727,3672355541
3594285522,3672355541
11793342881,3672355541
14551006344,3672355541
2666940006,3672355541
13580068590,3672355541
6278765442,3672355541
7589823431,8260911587
7589823431,4868593353
7589823431,6965059899
7589823431,2060655431
7589823431,4644511950
7589823431,10982618395
5761107992,4844694037
5761107992,5778749826
5761107992,4545231667
5761107992,5769127181
5761107992,5764615014
5761107992,4041942089
5761107992,4012060077
